trip_id,driver_id,date,day_of_week,day_of_week_num,week_number,month,is_weekend,stop_order,stop_name,latitude,longitude,visit_time,visit_hour,visit_duration,total_stops,route_distance_km,avg_speed_kmh,driver_efficiency,traffic_category
1073,D11,2026-01-22,Thursday,3,4,1,0,4,Navrangpura_Store,23.0395,72.5603,11:51,11,11,8,10.43,34,0.93,low
1073,D11,2026-01-22,Thursday,3,4,1,0,5,Ghatlodia_Branch,23.0796,72.5611,12:12,12,33,8,14.89,34,0.93,medium
1073,D11,2026-01-22,Thursday,3,4,1,0,6,Mumbai_Bandra_Store,19.106,72.8527,05:13,5,23,8,457.76,34,0.93,low
1073,D11,2026-01-22,Thursday,3,4,1,0,7,Coimbatore_Singanallur_Store,10.9768,76.9208,10:52,10,22,8,1461.52,34,0.93,high
1073,D11,2026-01-22,Thursday,3,4,1,0,8,Kolkata_Howrah_Store,22.5466,88.3919,13:32,13,39,8,3233.49,34,0.93,medium
1074,D11,2026-01-23,Friday,4,4,1,0,1,Patna_Bailey_Road_Store,25.5541,85.1026,09:14,9,28,7,0.0,34,0.93,high
1074,D11,2026-01-23,Friday,4,4,1,0,2,Amraiwadi_Shop,23.0257,72.6216,20:25,20,41,7,1295.26,34,0.93,low
1074,D11,2026-01-23,Friday,4,4,1,0,3,Isanpur_Store,22.9754,72.6186,21:15,21,31,7,1300.86,34,0.93,low
1074,D11,2026-01-23,Friday,4,4,1,0,4,Narol_Shop,22.9582,72.6205,21:50,21,33,7,1302.78,34,0.93,low
1074,D11,2026-01-23,Friday,4,4,1,0,5,Bodakdev_Center,23.0487,72.5155,22:51,22,11,7,1317.5,34,0.93,low
1074,D11,2026-01-23,Friday,4,4,1,0,6,Bengaluru_Koramangala_Store,13.0016,77.5696,14:18,14,30,7,2555.53,34,0.93,low
1074,D11,2026-01-23,Friday,4,4,1,0,7,Coimbatore_Town_Hall_Store,11.0318,77.0078,22:01,22,25,7,2782.93,34,0.93,low
1075,D11,2026-01-26,Monday,0,5,1,0,1,Visakhapatnam_Dwaraka_Nagar_Store,17.6868,83.2185,08:30,8,39,10,0.0,34,0.93,high
1075,D11,2026-01-26,Monday,0,5,1,0,2,Kanpur_Govind_Nagar_Store,26.4099,80.2969,13:38,13,43,10,1015.5,34,0.93,medium
1075,D11,2026-01-26,Monday,0,5,1,0,3,Jaipur_Malviya_Nagar_Store,26.8864,75.8153,03:56,3,42,10,1464.01,34,0.93,low
1075,D11,2026-01-26,Monday,0,5,1,0,4,Motera_Shop,23.1014,72.5872,19:13,19,14,10,1995.9,34,0.93,high
1075,D11,2026-01-26,Monday,0,5,1,0,5,Rakhial_Branch,23.0494,72.6266,19:49,19,30,10,2002.95,34,0.93,high
1075,D11,2026-01-26,Monday,0,5,1,0,6,Amraiwadi_Shop,23.0257,72.6216,20:23,20,14,10,2005.63,34,0.93,low
1075,D11,2026-01-26,Monday,0,5,1,0,7,Narol_Shop,22.9582,72.6205,20:50,20,21,10,2013.14,34,0.93,low
1075,D11,2026-01-26,Monday,0,5,1,0,8,Vastrapur_Shop,23.0351,72.5297,21:32,21,33,10,2025.77,34,0.93,low
1075,D11,2026-01-26,Monday,0,5,1,0,9,Bodakdev_Center,23.0487,72.5155,22:09,22,28,10,2027.87,34,0.93,low
1075,D11,2026-01-26,Monday,0,5,1,0,10,Satellite_Branch,23.0258,72.5099,22:41,22,13,10,2030.48,34,0.93,low
1076,D11,2026-01-27,Tuesday,1,5,1,0,1,Bodakdev_Center,23.0487,72.5155,10:11,10,25,8,0.0,34,0.93,high
1076,D11,2026-01-27,Tuesday,1,5,1,0,2,CG_Road_Outlet,23.0322,72.5562,10:47,10,15,8,4.55,34,0.93,high
1076,D11,2026-01-27,Tuesday,1,5,1,0,3,Amraiwadi_Shop,23.0257,72.6216,11:15,11,28,8,11.28,34,0.93,low
1076,D11,2026-01-27,Tuesday,1,5,1,0,4,Gomtipur_Center,23.0415,72.6397,11:48,11,28,8,13.84,34,0.93,low
1076,D11,2026-01-27,Tuesday,1,5,1,0,5,Isanpur_Store,22.9754,72.6186,12:31,12,21,8,21.5,34,0.93,medium
1076,D11,2026-01-27,Tuesday,1,5,1,0,6,Pune_Baner_Store,18.4944,73.8847,07:18,7,37,8,536.85,34,0.93,low
1076,D11,2026-01-27,Tuesday,1,5,1,0,7,Nagpur_Manish_Nagar_Store,21.1908,79.1212,01:18,1,11,8,1161.17,34,0.93,low
1076,D11,2026-01-27,Tuesday,1,5,1,0,8,Patna_Danapur_Store,25.6091,85.1896,01:05,1,15,8,1951.43,34,0.93,low
1077,D11,2026-01-29,Thursday,3,5,1,0,1,CG_Road_Outlet,23.0322,72.5562,09:02,9,18,8,0.0,34,0.93,high
1077,D11,2026-01-29,Thursday,3,5,1,0,2,Khadia_Outlet,23.0279,72.5952,09:32,9,25,8,4.02,34,0.93,high
1077,D11,2026-01-29,Thursday,3,5,1,0,3,Odhav_Outlet,22.9979,72.646,10:16,10,30,8,10.2,34,0.93,high
1077,D11,2026-01-29,Thursday,3,5,1,0,4,Vastral_Outlet,23.0189,72.6607,10:53,10,10,8,12.97,34,0.93,high
1077,D11,2026-01-29,Thursday,3,5,1,0,5,Satellite_Branch,23.0258,72.5099,11:28,11,15,8,28.43,34,0.93,low
1077,D11,2026-01-29,Thursday,3,5,1,0,6,Kanpur_Kakadeo_Store,26.4799,80.3069,15:49,15,17,8,904.17,34,0.93,low
1077,D11,2026-01-29,Thursday,3,5,1,0,7,Bengaluru_Koramangala_Store,13.0016,77.5696,10:19,10,29,8,2429.85,34,0.93,high
1077,D11,2026-01-29,Thursday,3,5,1,0,8,Kochi_MG_Road_Store,9.9762,76.3003,04:57,4,24,8,2793.58,34,0.93,low
1078,D11,2026-01-30,Friday,4,5,1,0,1,Odhav_Outlet,22.9979,72.646,08:03,8,17,9,0.0,34,0.93,high
1078,D11,2026-01-30,Friday,4,5,1,0,2,Nikol_Center,23.0286,72.6387,08:29,8,20,9,3.49,34,0.93,high
1078,D11,2026-01-30,Friday,4,5,1,0,3,Khadia_Outlet,23.0279,72.5952,09:01,9,23,9,7.95,34,0.93,high
1078,D11,2026-01-30,Friday,4,5,1,0,4,Maninagar_Outlet,22.9993,72.601,09:34,9,24,9,11.18,34,0.93,high
1078,D11,2026-01-30,Friday,4,5,1,0,5,Isanpur_Store,22.9754,72.6186,10:06,10,28,9,14.39,34,0.93,high
1078,D11,2026-01-30,Friday,4,5,1,0,6,Satellite_Branch,23.0258,72.5099,11:10,11,29,9,26.85,34,0.93,low
1078,D11,2026-01-30,Friday,4,5,1,0,7,Bhopal_Kolar_Road_Store,23.3049,77.4456,02:41,2,20,9,532.35,34,0.93,low
1078,D11,2026-01-30,Friday,4,5,1,0,8,Hyderabad_Hitech_City_Store,17.415,78.4617,23:00,23,13,9,1195.78,34,0.93,low
1078,D11,2026-01-30,Friday,4,5,1,0,9,Bengaluru_Hebbal_Store,12.9316,77.5596,14:19,14,43,9,1703.62,34,0.93,low
1079,D11,2026-02-02,Monday,0,6,2,0,1,Delhi_Lajpat_Nagar_Store,28.6289,77.261,08:21,8,23,7,0.0,34,0.93,high
1079,D11,2026-02-02,Monday,0,6,2,0,2,Kanpur_Kidwai_Nagar_Store,26.4949,80.3649,01:33,1,35,7,387.17,34,0.93,low
1079,D11,2026-02-02,Monday,0,6,2,0,3,Gomtipur_Center,23.0415,72.6397,06:04,6,23,7,1256.29,34,0.93,low
1079,D11,2026-02-02,Monday,0,6,2,0,4,Rakhial_Branch,23.0494,72.6266,06:29,6,19,7,1257.89,34,0.93,low
1079,D11,2026-02-02,Monday,0,6,2,0,5,Vatva_Store,22.9641,72.6385,07:04,7,37,7,1267.45,34,0.93,low
1079,D11,2026-02-02,Monday,0,6,2,0,6,Lambha_Branch,22.9467,72.5745,07:54,7,35,7,1274.28,34,0.93,low
1079,D11,2026-02-02,Monday,0,6,2,0,7,Surat_Adajan_Store,21.1702,72.8311,17:50,17,29,7,1473.58,34,0.93,high
1080,D11,2026-02-04,Wednesday,2,6,2,0,1,Navrangpura_Store,23.0395,72.5603,08:03,8,25,7,0.0,34,0.93,high
1080,D11,2026-02-04,Wednesday,2,6,2,0,2,Satellite_Branch,23.0258,72.5099,08:44,8,20,7,5.38,34,0.93,high
1080,D11,2026-02-04,Wednesday,2,6,2,0,3,Amraiwadi_Shop,23.0257,72.6216,09:32,9,25,7,16.81,34,0.93,high
1080,D11,2026-02-04,Wednesday,2,6,2,0,4,Isanpur_Store,22.9754,72.6186,10:12,10,26,7,22.41,34,0.93,high
1080,D11,2026-02-04,Wednesday,2,6,2,0,5,Hyderabad_Secunderabad_Store,17.359,78.5147,04:50,4,37,7,898.94,34,0.93,low
1080,D11,2026-02-04,Wednesday,2,6,2,0,6,Chandigarh_Manimajra_Store,30.7783,76.8124,21:27,21,41,7,2401.0,34,0.93,low
1080,D11,2026-02-04,Wednesday,2,6,2,0,7,Guwahati_Dispur_Store,26.1745,91.7112,15:39,15,43,7,3943.01,34,0.93,low
1081,D11,2026-02-05,Thursday,3,6,2,0,1,CG_Road_Outlet,23.0322,72.5562,10:15,10,42,10,0.0,34,0.93,high
1081,D11,2026-02-05,Thursday,3,6,2,0,2,Khadia_Outlet,23.0279,72.5952,11:08,11,15,10,4.02,34,0.93,low
1081,D11,2026-02-05,Thursday,3,6,2,0,3,Odhav_Outlet,22.9979,72.646,11:35,11,13,10,10.2,34,0.93,low
1081,D11,2026-02-05,Thursday,3,6,2,0,4,Isanpur_Store,22.9754,72.6186,11:54,11,38,10,13.96,34,0.93,low
1081,D11,2026-02-05,Thursday,3,6,2,0,5,Narol_Shop,22.9582,72.6205,12:37,12,11,10,15.88,34,0.93,medium
1081,D11,2026-02-05,Thursday,3,6,2,0,6,Vatva_Store,22.9641,72.6385,12:52,12,34,10,17.83,34,0.93,medium
1081,D11,2026-02-05,Thursday,3,6,2,0,7,Bodakdev_Center,23.0487,72.5155,14:01,14,23,10,33.55,34,0.93,low
1081,D11,2026-02-05,Thursday,3,6,2,0,8,Delhi_Dwarka_Store,28.6589,77.242,11:24,11,35,10,816.19,34,0.93,low
1081,D11,2026-02-05,Thursday,3,6,2,0,9,Kanpur_Civil_Lines_Store,26.4239,80.3599,00:28,0,11,10,1211.45,34,0.93,low
1081,D11,2026-02-05,Thursday,3,6,2,0,10,Patna_Bailey_Road_Store,25.5541,85.1026,13:30,13,27,10,1695.22,34,0.93,medium
1082,D11,2026-02-06,Friday,4,6,2,0,1,Ghatlodia_Branch,23.0796,72.5611,08:08,8,13,10,0.0,34,0.93,high
1082,D11,2026-02-06,Friday,4,6,2,0,2,Bodakdev_Center,23.0487,72.5155,08:37,8,22,10,5.79,34,0.93,high
1082,D11,2026-02-06,Friday,4,6,2,0,3,Vejalpur_Branch,22.9939,72.5502,09:18,9,23,10,12.85,34,0.93,high
1082,D11,2026-02-06,Friday,4,6,2,0,4,Jamalpur_Store,23.022,72.59,09:55,9,11,10,17.98,34,0.93,high
1082,D11,2026-02-06,Friday,4,6,2,0,5,Khadia_Outlet,23.0279,72.5952,10:08,10,35,10,18.83,34,0.93,high
1082,D11,2026-02-06,Friday,4,6,2,0,6,Amraiwadi_Shop,23.0257,72.6216,10:50,10,44,10,21.54,34,0.93,high
1082,D11,2026-02-06,Friday,4,6,2,0,7,Bapunagar_Store,23.0441,72.6204,11:38,11,28,10,23.59,34,0.93,low
1082,D11,2026-02-06,Friday,4,6,2,0,8,Vatva_Store,22.9641,72.6385,12:25,12,44,10,32.67,34,0.93,medium
1082,D11,2026-02-06,Friday,4,6,2,0,9,Hyderabad_Secunderabad_Store,17.359,78.5147,21:00,21,45,10,906.86,34,0.93,low
1082,D11,2026-02-06,Friday,4,6,2,0,10,Patna_Danapur_Store,25.6091,85.1896,05:26,5,20,10,2054.59,34,0.93,low
1083,D11,2026-02-09,Monday,0,7,2,0,1,Narol_Shop,22.9582,72.6205,09:23,9,27,8,0.0,34,0.93,high
1083,D11,2026-02-09,Monday,0,7,2,0,2,Jamalpur_Store,23.022,72.59,10:11,10,17,8,7.75,34,0.93,high
1083,D11,2026-02-09,Monday,0,7,2,0,3,Navrangpura_Store,23.0395,72.5603,10:37,10,17,8,11.36,34,0.93,high
1083,D11,2026-02-09,Monday,0,7,2,0,4,Bapunagar_Store,23.0441,72.6204,11:13,11,36,8,17.53,34,0.93,low
1083,D11,2026-02-09,Monday,0,7,2,0,5,Naroda_Center,23.0715,72.6536,11:58,11,23,8,22.09,34,0.93,low
1083,D11,2026-02-09,Monday,0,7,2,0,6,Chennai_T_Nagar_Store,13.0827,80.2707,16:07,16,43,8,1393.12,34,0.93,low
1083,D11,2026-02-09,Monday,0,7,2,0,7,Coimbatore_Gandhipuram_Store,11.0468,76.9308,06:20,6,25,8,1821.05,34,0.93,low
1083,D11,2026-02-09,Monday,0,7,2,0,8,Guwahati_Fancy_Bazaar_Store,26.1045,91.7012,00:54,0,44,8,4102.94,34,0.93,low
1084,D11,2026-02-10,Tuesday,1,7,2,0,1,Khadia_Outlet,23.0279,72.5952,09:11,9,43,8,0.0,34,0.93,high
1084,D11,2026-02-10,Tuesday,1,7,2,0,2,Maninagar_Outlet,22.9993,72.601,10:02,10,36,8,3.24,34,0.93,high
1084,D11,2026-02-10,Tuesday,1,7,2,0,3,Isanpur_Store,22.9754,72.6186,10:48,10,27,8,6.45,34,0.93,high
1084,D11,2026-02-10,Tuesday,1,7,2,0,4,Vatva_Store,22.9641,72.6385,11:19,11,40,8,8.84,34,0.93,low
1084,D11,2026-02-10,Tuesday,1,7,2,0,5,Vastral_Outlet,23.0189,72.6607,12:12,12,27,8,15.34,34,0.93,medium
1084,D11,2026-02-10,Tuesday,1,7,2,0,6,Delhi_Rohini_Store,28.5879,77.237,14:00,14,24,8,785.43,34,0.93,low
1084,D11,2026-02-10,Tuesday,1,7,2,0,7,Guwahati_Dispur_Store,26.1745,91.7112,09:04,9,15,8,2238.57,34,0.93,high
1084,D11,2026-02-10,Tuesday,1,7,2,0,8,Chennai_Velachery_Store,13.0567,80.2987,17:46,17,35,8,4122.01,34,0.93,high
1085,D11,2026-02-11,Wednesday,2,7,2,0,1,Guwahati_Fancy_Bazaar_Store,26.1045,91.7012,08:03,8,27,8,0.0,34,0.93,high
1085,D11,2026-02-11,Wednesday,2,7,2,0,2,Patna_Boring_Road_Store,25.5941,85.1376,13:36,13,15,8,659.19,34,0.93,medium
1085,D11,2026-02-11,Wednesday,2,7,2,0,3,Naroda_Center,23.0715,72.6536,10:34,10,21,8,1954.19,34,0.93,high
1085,D11,2026-02-11,Wednesday,2,7,2,0,4,Odhav_Outlet,22.9979,72.646,11:18,11,29,8,1962.41,34,0.93,low
1085,D11,2026-02-11,Wednesday,2,7,2,0,5,Narol_Shop,22.9582,72.6205,11:57,11,34,8,1967.54,34,0.93,low
1085,D11,2026-02-11,Wednesday,2,7,2,0,6,Vastrapur_Shop,23.0351,72.5297,12:59,12,14,8,1980.16,34,0.93,medium
1085,D11,2026-02-11,Wednesday,2,7,2,0,7,Prahlad_Nagar_Store,23.0177,72.5108,13:19,13,34,8,1982.9,34,0.93,medium
1085,D11,2026-02-11,Wednesday,2,7,2,0,8,Kochi_Vyttila_Store,9.8912,76.2323,15:52,15,29,8,3495.2,34,0.93,low
1086,D11,2026-02-12,Thursday,3,7,2,0,1,Navrangpura_Store,23.0395,72.5603,08:12,8,42,10,0.0,34,0.93,high
1086,D11,2026-02-12,Thursday,3,7,2,0,2,Ambawadi_Branch,23.0329,72.5471,08:58,8,24,10,1.54,34,0.93,high
1086,D11,2026-02-12,Thursday,3,7,2,0,3,Satellite_Branch,23.0258,72.5099,09:33,9,15,10,5.43,34,0.93,high
1086,D11,2026-02-12,Thursday,3,7,2,0,4,Prahlad_Nagar_Store,23.0177,72.5108,09:51,9,11,10,6.33,34,0.93,high
1086,D11,2026-02-12,Thursday,3,7,2,0,5,Maninagar_Outlet,22.9993,72.601,10:27,10,27,10,15.79,34,0.93,high
1086,D11,2026-02-12,Thursday,3,7,2,0,6,Amraiwadi_Shop,23.0257,72.6216,11:04,11,30,10,19.4,34,0.93,low
1086,D11,2026-02-12,Thursday,3,7,2,0,7,Nikol_Center,23.0286,72.6387,11:37,11,31,10,21.18,34,0.93,low
1086,D11,2026-02-12,Thursday,3,7,2,0,8,Vatva_Store,22.9641,72.6385,12:24,12,32,10,28.35,34,0.93,medium
1086,D11,2026-02-12,Thursday,3,7,2,0,9,Indore_Palasia_Store,22.7496,75.8327,00:51,0,37,10,356.5,34,0.93,low
1086,D11,2026-02-12,Thursday,3,7,2,0,10,Lucknow_Aliganj_Store,26.8207,80.9742,19:49,19,24,10,1045.06,34,0.93,high
1087,D11,2026-02-16,Monday,0,8,2,0,1,Satellite_Branch,23.0258,72.5099,10:04,10,16,7,0.0,34,0.93,high
1087,D11,2026-02-16,Monday,0,8,2,0,2,Lambha_Branch,22.9467,72.5745,10:52,10,38,7,11.0,34,0.93,high
1087,D11,2026-02-16,Monday,0,8,2,0,3,Amraiwadi_Shop,23.0257,72.6216,11:48,11,23,7,21.02,34,0.93,low
1087,D11,2026-02-16,Monday,0,8,2,0,4,Bapunagar_Store,23.0441,72.6204,12:16,12,43,7,23.07,34,0.93,medium
1087,D11,2026-02-16,Monday,0,8,2,0,5,Delhi_Connaught_Place_Store,28.6139,77.209,14:58,14,33,7,793.91,34,0.93,low
1087,D11,2026-02-16,Monday,0,8,2,0,6,Delhi_Dwarka_Store,28.6589,77.242,15:42,15,13,7,799.86,34,0.93,low
1087,D11,2026-02-16,Monday,0,8,2,0,7,Coimbatore_Peelamedu_Store,10.9908,76.9838,06:49,6,30,7,2764.65,34,0.93,low
1088,D11,2026-02-17,Tuesday,1,8,2,0,1,Jamalpur_Store,23.022,72.59,10:08,10,45,10,0.0,34,0.93,high
1088,D11,2026-02-17,Tuesday,1,8,2,0,2,Khadia_Outlet,23.0279,72.5952,10:55,10,40,10,0.84,34,0.93,high
1088,D11,2026-02-17,Tuesday,1,8,2,0,3,Maninagar_Outlet,22.9993,72.601,11:41,11,12,10,4.08,34,0.93,low
1088,D11,2026-02-17,Tuesday,1,8,2,0,4,Navrangpura_Store,23.0395,72.5603,12:03,12,36,10,10.19,34,0.93,medium
1088,D11,2026-02-17,Tuesday,1,8,2,0,5,Satellite_Branch,23.0258,72.5099,12:49,12,41,10,15.57,34,0.93,medium
1088,D11,2026-02-17,Tuesday,1,8,2,0,6,Thaltej_Outlet,23.0566,72.5013,13:38,13,31,10,19.1,34,0.93,medium
1088,D11,2026-02-17,Tuesday,1,8,2,0,7,Chandkheda_Store,23.1146,72.5877,14:29,14,31,10,30.04,34,0.93,low
1088,D11,2026-02-17,Tuesday,1,8,2,0,8,Rakhial_Branch,23.0494,72.6266,15:16,15,17,10,38.31,34,0.93,low
1088,D11,2026-02-17,Tuesday,1,8,2,0,9,Indore_Rajwada_Store,22.7646,75.8907,01:03,1,21,10,374.13,34,0.93,low
1088,D11,2026-02-17,Tuesday,1,8,2,0,10,Kanpur_Kidwai_Nagar_Store,26.4949,80.3649,19:47,19,32,10,987.68,34,0.93,high
1089,D11,2026-02-18,Wednesday,2,8,2,0,1,Vatva_Store,22.9641,72.6385,08:03,8,36,9,0.0,34,0.93,high
1089,D11,2026-02-18,Wednesday,2,8,2,0,2,Vinzol_Shop,22.9772,72.6575,08:46,8,14,9,2.43,34,0.93,high
1089,D11,2026-02-18,Wednesday,2,8,2,0,3,Bapunagar_Store,23.0441,72.6204,09:25,9,38,9,10.78,34,0.93,high
1089,D11,2026-02-18,Wednesday,2,8,2,0,4,Rakhial_Branch,23.0494,72.6266,10:05,10,29,9,11.65,34,0.93,high
1089,D11,2026-02-18,Wednesday,2,8,2,0,5,Naroda_Center,23.0715,72.6536,10:44,10,28,9,15.35,34,0.93,high
1089,D11,2026-02-18,Wednesday,2,8,2,0,6,Motera_Shop,23.1014,72.5872,11:26,11,30,9,22.91,34,0.93,low
1089,D11,2026-02-18,Wednesday,2,8,2,0,7,Lambha_Branch,22.9467,72.5745,12:27,12,24,9,40.16,34,0.93,medium
1089,D11,2026-02-18,Wednesday,2,8,2,0,8,Jaipur_Tonk_Road_Store,26.8724,75.7523,07:22,7,17,9,581.63,34,0.93,low
1089,D11,2026-02-18,Wednesday,2,8,2,0,9,Delhi_Connaught_Place_Store,28.6139,77.209,15:11,15,23,9,822.55,34,0.93,low
1090,D11,2026-02-19,Thursday,3,8,2,0,1,Lambha_Branch,22.9467,72.5745,10:19,10,28,8,0.0,34,0.93,high
1090,D11,2026-02-19,Thursday,3,8,2,0,2,Aslali_Outlet,22.9296,72.6364,11:06,11,31,8,6.62,34,0.93,low
1090,D11,2026-02-19,Thursday,3,8,2,0,3,Nikol_Center,23.0286,72.6387,11:56,11,14,8,17.63,34,0.93,low
1090,D11,2026-02-19,Thursday,3,8,2,0,4,Jamalpur_Store,23.022,72.59,12:21,12,25,8,22.67,34,0.93,medium
1090,D11,2026-02-19,Thursday,3,8,2,0,5,Prahlad_Nagar_Store,23.0177,72.5108,13:02,13,27,8,30.79,34,0.93,medium
1090,D11,2026-02-19,Thursday,3,8,2,0,6,Ghuma_Shop,23.0152,72.478,13:37,13,29,8,34.15,34,0.93,medium
1090,D11,2026-02-19,Thursday,3,8,2,0,7,Chandkheda_Store,23.1146,72.5877,14:34,14,15,8,49.91,34,0.93,low
1090,D11,2026-02-19,Thursday,3,8,2,0,8,Kochi_Panampilly_Nagar_Store,9.9462,76.3193,13:12,13,28,8,1566.94,34,0.93,medium
1091,D11,2026-02-20,Friday,4,8,2,0,1,Amraiwadi_Shop,23.0257,72.6216,10:15,10,45,8,0.0,34,0.93,high
1091,D11,2026-02-20,Friday,4,8,2,0,2,Khadia_Outlet,23.0279,72.5952,11:04,11,23,8,2.71,34,0.93,low
1091,D11,2026-02-20,Friday,4,8,2,0,3,Odhav_Outlet,22.9979,72.646,11:37,11,18,8,8.89,34,0.93,low
1091,D11,2026-02-20,Friday,4,8,2,0,4,Naroda_Center,23.0715,72.6536,12:09,12,30,8,17.11,34,0.93,medium
1091,D11,2026-02-20,Friday,4,8,2,0,5,Ghatlodia_Branch,23.0796,72.5611,12:59,12,39,8,26.62,34,0.93,medium
1091,D11,2026-02-20,Friday,4,8,2,0,6,Delhi_Dwarka_Store,28.6589,77.242,19:07,19,40,8,803.73,34,0.93,high
1091,D11,2026-02-20,Friday,4,8,2,0,7,Chandigarh_Sector_22_Store,30.7633,76.7544,06:39,6,15,8,1042.42,34,0.93,low
1091,D11,2026-02-20,Friday,4,8,2,0,8,Chennai_Guindy_Store,13.0427,80.2357,15:56,15,45,8,3044.94,34,0.93,low
1092,D11,2026-02-23,Monday,0,9,2,0,1,Nikol_Center,23.0286,72.6387,09:29,9,35,8,0.0,34,0.93,high
1092,D11,2026-02-23,Monday,0,9,2,0,2,Jamalpur_Store,23.022,72.59,10:17,10,34,8,5.04,34,0.93,high
1092,D11,2026-02-23,Monday,0,9,2,0,3,CG_Road_Outlet,23.0322,72.5562,11:02,11,15,8,8.68,34,0.93,low
1092,D11,2026-02-23,Monday,0,9,2,0,4,Satellite_Branch,23.0258,72.5099,11:26,11,42,8,13.47,34,0.93,low
1092,D11,2026-02-23,Monday,0,9,2,0,5,Shela_Outlet,23.0269,72.4651,12:17,12,39,8,18.06,34,0.93,medium
1092,D11,2026-02-23,Monday,0,9,2,0,6,Narol_Shop,22.9582,72.6205,13:33,13,29,8,35.7,34,0.93,medium
1092,D11,2026-02-23,Monday,0,9,2,0,7,Jaipur_C_Scheme_Store,26.9124,75.7873,04:58,4,29,8,579.03,34,0.93,low
1092,D11,2026-02-23,Monday,0,9,2,0,8,Visakhapatnam_Gajuwaka_Store,17.6608,83.2465,21:59,21,41,8,1861.7,34,0.93,low
1093,D11,2026-02-24,Tuesday,1,9,2,0,1,Jamalpur_Store,23.022,72.59,08:15,8,45,8,0.0,34,0.93,high
1093,D11,2026-02-24,Tuesday,1,9,2,0,2,Amraiwadi_Shop,23.0257,72.6216,09:09,9,17,8,3.26,34,0.93,high
1093,D11,2026-02-24,Tuesday,1,9,2,0,3,Nikol_Center,23.0286,72.6387,09:31,9,31,8,5.04,34,0.93,high
1093,D11,2026-02-24,Tuesday,1,9,2,0,4,Gomtipur_Center,23.0415,72.6397,10:06,10,31,8,6.48,34,0.93,high
1093,D11,2026-02-24,Tuesday,1,9,2,0,5,Vastral_Outlet,23.0189,72.6607,10:47,10,20,8,9.78,34,0.93,high
1093,D11,2026-02-24,Tuesday,1,9,2,0,6,Lucknow_Indira_Nagar_Store,26.8917,80.9792,12:33,12,45,8,952.15,34,0.93,medium
1093,D11,2026-02-24,Tuesday,1,9,2,0,7,Kolkata_Howrah_Store,22.5466,88.3919,22:27,22,45,8,1842.91,34,0.93,low
1093,D11,2026-02-24,Tuesday,1,9,2,0,8,Chennai_T_Nagar_Store,13.0827,80.2707,18:53,18,20,8,3200.94,34,0.93,high
1094,D11,2026-02-26,Thursday,3,9,2,0,1,Isanpur_Store,22.9754,72.6186,09:09,9,35,10,0.0,34,0.93,high
1094,D11,2026-02-26,Thursday,3,9,2,0,2,Vatva_Store,22.9641,72.6385,09:51,9,43,10,2.39,34,0.93,high
1094,D11,2026-02-26,Thursday,3,9,2,0,3,Lambha_Branch,22.9467,72.5745,10:51,10,16,10,9.23,34,0.93,high
1094,D11,2026-02-26,Thursday,3,9,2,0,4,Paldi_Store,23.0098,72.5667,11:20,11,10,10,16.29,34,0.93,low
1094,D11,2026-02-26,Thursday,3,9,2,0,5,CG_Road_Outlet,23.0322,72.5562,11:35,11,22,10,19.0,34,0.93,low
1094,D11,2026-02-26,Thursday,3,9,2,0,6,Khadia_Outlet,23.0279,72.5952,12:05,12,40,10,23.02,34,0.93,medium
1094,D11,2026-02-26,Thursday,3,9,2,0,7,Bapunagar_Store,23.0441,72.6204,12:51,12,11,10,26.17,34,0.93,medium
1094,D11,2026-02-26,Thursday,3,9,2,0,8,Rakhial_Branch,23.0494,72.6266,13:04,13,25,10,27.03,34,0.93,medium
1094,D11,2026-02-26,Thursday,3,9,2,0,9,Indore_Bhawarkua_Store,22.6796,75.8227,01:06,1,13,10,357.06,34,0.93,low
1094,D11,2026-02-26,Thursday,3,9,2,0,10,Delhi_Rohini_Store,28.5879,77.237,21:12,21,42,10,1029.14,34,0.93,low
1095,D11,2026-02-27,Friday,4,9,2,0,1,Khadia_Outlet,23.0279,72.5952,09:17,9,38,10,0.0,34,0.93,high
1095,D11,2026-02-27,Friday,4,9,2,0,2,Jamalpur_Store,23.022,72.59,09:57,9,21,10,0.84,34,0.93,high
1095,D11,2026-02-27,Friday,4,9,2,0,3,CG_Road_Outlet,23.0322,72.5562,10:29,10,32,10,4.48,34,0.93,high
1095,D11,2026-02-27,Friday,4,9,2,0,4,Prahlad_Nagar_Store,23.0177,72.5108,11:09,11,40,10,9.4,34,0.93,low
1095,D11,2026-02-27,Friday,4,9,2,0,5,Thaltej_Outlet,23.0566,72.5013,11:57,11,27,10,13.84,34,0.93,low
1095,D11,2026-02-27,Friday,4,9,2,0,6,Ghatlodia_Branch,23.0796,72.5611,12:39,12,35,10,20.47,34,0.93,medium
1095,D11,2026-02-27,Friday,4,9,2,0,7,Rakhial_Branch,23.0494,72.6266,13:29,13,18,10,27.96,34,0.93,medium
1095,D11,2026-02-27,Friday,4,9,2,0,8,Lambha_Branch,22.9467,72.5745,14:13,14,35,10,40.57,34,0.93,low
1095,D11,2026-02-27,Friday,4,9,2,0,9,Coimbatore_Peelamedu_Store,10.9908,76.9838,07:06,7,27,10,1449.92,34,0.93,low
1095,D11,2026-02-27,Friday,4,9,2,0,10,Guwahati_Beltola_Store,26.1895,91.7692,21:30,21,42,10,3744.23,34,0.93,low
